id;change_date;bulletin_year;bulletin_nr;is_latest;oppt_nr;customer_id;oppt_name;oppt_address_1;oppt_address_2;oppt_address_3;oppt_address_4;oppt_address_5;oppt_country;date_opp_filed;oppt_status;oppt_status_date;agent_name;agent_address_1;agent_address_2;agent_address_3;agent_address_4;agent_address_5;agent_country
8156375;2015-03-31;0;0;"Y";1;"0101363610";"Airbus Operations GmbH/Airbus Operations S.A.S/ Airbus Operations Ltd./Airbus Operations S.L./ Airbus S.A.S.";"";"";"";"";"";"DE";2013-02-04;"ADMISSIBLE";2013-02-13;"Schicker, Silvia, et al";"";"";"";"";"";"DE"
8161867;2017-01-06;2017;6;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2016-12-23;"ADMISSIBLE";2017-01-04;"Eisenführ Speiser";"";"";"";"";"";"DE"
8161996;2013-12-13;2014;3;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-12-06;"";9999-12-31;"";"";"";"";"";"";""
8162614;2014-03-28;2014;18;"N";1;"0100727355";"Alstom Technology Ltd";"";"";"";"";"";"CH";2014-03-26;"ADMISSIBLE";2014-03-26;"Kuzis, Adrian Victor";"";"";"";"";"";"CH"
8162614;2015-04-17;2015;21;"N";1;"0100727355";"ALSTOM Technology Ltd";"";"";"";"";"";"CH";2014-03-26;"ADMISSIBLE";2014-06-12;"Alstom Technology Ltd";"";"";"";"";"";"CH"
8162614;2017-08-25;2017;39;"Y";1;"0101574617";"General Electric Technology GmbH";"";"";"";"";"";"CH";2017-07-06;"ADMISSIBLE";2014-06-12;"Brannen, Joseph Waclaw";"";"";"";"";"";"GB"
8166423;2018-04-13;2018;20;"Y";1;"0101638965";"SUZLON Energy Ltd.";"";"";"";"";"";"DE";2018-04-10;"";9999-12-31;"Maikowski & Ninnemann Patentanwälte Partnerschaft mbB";"";"";"";"";"";"DE"
8167783;2012-09-14;2012;42;"N";1;"0101334464";"Blade Dynamics Limited";"";"";"";"";"";"GB";2012-09-12;"";9999-12-31;"Draper, Martyn John, et al";"";"";"";"";"";"GB"
8167783;2013-11-15;0;0;"Y";1;"0101334464";"Blade Dynamics Limited";"";"";"";"";"";"GB";2012-09-12;"ADMISSIBLE";2012-09-18;"Boult Wade Tennant LLP, et al";"";"";"";"";"";"GB"
8167783;2013-11-15;2013;51;"N";1;"0101334464";"Blade Dynamics Limited";"";"";"";"";"";"GB";2012-09-12;"ADMISSIBLE";2012-09-18;"Boult Wade Tennant, et al";"";"";"";"";"";"GB"
8170288;2010-07-16;2010;33;"N";1;"0100703722";"MTU Aero Engines GmbH";"";"";"";"";"";"DE";2010-07-15;"";9999-12-31;"";"";"";"";"";"";""
8170288;2012-02-10;0;0;"Y";1;"0100703722";"MTU Aero Engines GmbH";"";"";"";"";"";"DE";2010-07-15;"ADMISSIBLE";2010-07-28;"Schlotter, Alexander Carolus Paul";"";"";"";"";"";"DE"
8170288;2012-02-10;2012;11;"N";1;"0100703722";"MTU Aero Engines GmbH";"";"";"";"";"";"DE";2010-07-15;"ADMISSIBLE";2010-07-28;"Schlotter, Alexander Carolus Paul";"";"";"";"";"";"DE"
8171280;2017-02-24;2017;13;"Y";1;"0101388324";"ENERCON GmbH";"";"";"";"";"";"DE";2017-02-17;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
8250035;2012-05-04;2012;23;"N";1;"0101108586";"SIEMENS AKTIENGESELLSCHAFT";"";"";"";"";"";"DE";2012-04-24;"";9999-12-31;"";"";"";"";"";"";""
8250035;2017-11-10;2017;50;"Y";1;"0101676603";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2012-04-24;"ADMISSIBLE";2012-05-04;"";"";"";"";"";"";""
8250187;2013-12-06;2014;2;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-11-26;"ADMISSIBLE";2013-12-03;"";"";"";"";"";"";""
8388008;2012-01-13;0;0;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2012-01-06;"";9999-12-31;"Kent, Peter Joseph";"";"";"";"";"";"GB"
8388008;2012-01-13;2012;7;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2012-01-06;"";9999-12-31;"Kent, Peter Joseph";"";"";"";"";"";"GB"
8700900;2011-05-20;2011;25;"N";1;"0101014872";"REpower Systems AG";"";"";"";"";"";"DE";2011-05-11;"";9999-12-31;"Hausfeld, Norbert, et al";"";"";"";"";"";"DE"
8700900;2013-11-15;2013;51;"N";1;"0101014872";"REpower Systems AG";"";"";"";"";"";"DE";2011-05-11;"";9999-12-31;"Hausfeld, Norbert, et al";"";"";"";"";"";"DE"
8700900;2015-10-02;2015;45;"N";1;"0101014872";"REpower Systems AG";"";"";"";"";"";"DE";2011-05-11;"";9999-12-31;"Seemann & Partner, et al";"";"";"";"";"";"DE"
8700900;2015-10-09;2015;46;"N";1;"0101547217";"Senvion GmbH";"";"";"";"";"";"DE";2011-05-11;"";9999-12-31;"Seemann & Partner, et al";"";"";"";"";"";"DE"
8700900;2018-02-16;2018;12;"Y";1;"0101547217";"Senvion GmbH";"";"";"";"";"";"DE";2011-05-11;"";9999-12-31;"Wallinger Ricker Schlotter Tostmann, et al";"";"";"";"";"";"DE"
8715591;2011-08-05;2011;36;"N";1;"0101183615";"SIEMENS AKTIENGESELLSCHAFT";"";"";"";"";"";"DE";2011-07-27;"ADMISSIBLE";2011-08-04;"";"";"";"";"";"";""
8715591;2013-02-08;0;0;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2011-07-27;"ADMISSIBLE";2011-08-04;"";"";"";"";"";"";""
8715599;2016-05-27;2016;26;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-05-20;"";9999-12-31;"";"";"";"";"";"";""
8715599;2017-10-27;2017;48;"N";1;"0101676603";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-05-20;"ADMISSIBLE";2016-06-08;"";"";"";"";"";"";""
8715599;2017-12-01;2018;1;"Y";1;"0101676603";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-05-20;"WITHDRAWN";2017-11-27;"";"";"";"";"";"";""
8715905;2011-08-12;2011;37;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2011-08-01;"";9999-12-31;"Schöling, Ingo";"";"";"";"";"";"DE"
8715905;2012-07-20;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2011-08-01;"ADMISSIBLE";2011-08-16;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
8715905;2012-07-20;2012;34;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2011-08-01;"ADMISSIBLE";2011-08-16;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
8716308;2012-11-02;2012;49;"N";1;"0101285778";"Mitsubishi Heavy Industries, Ltd.";"";"";"";"";"";"JP";2012-10-29;"";9999-12-31;"Richter Werdermann Gerbaulet Hofmann, et al";"";"";"";"";"";"DE"
8716308;2012-11-02;2012;49;"N";2;"0100824065";"ESK Ceramics GmbH & Co.KG";"";"";"";"";"";"DE";2012-10-31;"";9999-12-31;"TER MEER - STEINMEISTER & PARTNER GbR, et al";"";"";"";"";"";"DE"
8716308;2016-03-11;2016;15;"Y";1;"0101285778";"Mitsubishi Heavy Industries, Ltd.";"";"";"";"";"";"JP";2012-10-29;"ADMISSIBLE";2012-12-05;"RGTH, et al";"";"";"";"";"";"DE"
8716308;2016-03-11;2016;15;"Y";2;"0101283016";"3M Deutschland GmbH";"";"";"";"";"";"DE";2012-10-31;"ADMISSIBLE";2012-12-05;"Ter Meer Steinmeister & Partner";"";"";"";"";"";"DE"
8716362;2012-08-24;2012;39;"N";1;"0101244088";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2012-08-16;"ADMISSIBLE";2012-08-23;"";"";"";"";"";"";""
8716362;2017-10-27;2017;48;"Y";1;"0101676603";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2012-08-16;"ADMISSIBLE";2012-08-23;"";"";"";"";"";"";""
8718866;2013-04-26;2013;22;"N";1;"0100702349";"Hexcel Corporation";"";"";"";"";"";"US";2013-04-17;"ADMISSIBLE";2013-04-25;"Pols, Ronald Maarten, et al";"";"";"";"";"";"GB"
8718866;2014-04-08;0;0;"Y";1;"0100702349";"Hexcel Corporation";"";"";"";"";"";"US";2013-04-17;"ADMISSIBLE";2013-04-25;"Pols, Ronald Maarten, et al";"";"";"";"";"";"GB"
8734699;2012-08-10;2012;37;"N";1;"0101244088";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2012-08-03;"";9999-12-31;"";"";"";"";"";"";""
8734699;2013-02-08;0;0;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2012-08-03;"ADMISSIBLE";2012-08-13;"";"";"";"";"";"";""
8734968;2011-03-18;0;0;"Y";1;"0100704917";"SEW Eurodrive GmbH & Co.";"";"";"";"";"";"DE";2011-03-15;"";9999-12-31;"Tüngler, Eberhard";"";"";"";"";"";"DE"
8734968;2011-03-18;2011;16;"N";1;"0100704917";"SEW Eurodrive GmbH & Co.";"";"";"";"";"";"DE";2011-03-15;"";9999-12-31;"Tüngler, Eberhard";"";"";"";"";"";"DE"
8749196;2013-04-26;2013;22;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2013-04-16;"";9999-12-31;"Lippich, Wolfgang";"";"";"";"";"";"DE"
8749196;2015-04-17;2015;21;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2013-04-16;"ADMISSIBLE";2013-05-08;"Samson & Partner Patentanwälte mbB";"";"";"";"";"";"DE"
8749944;2012-01-20;2012;8;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-01-12;"";9999-12-31;"Gültzow, Marc";"";"";"";"";"";"DE"
8749944;2012-07-20;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-01-12;"ADMISSIBLE";2012-02-24;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
8749944;2012-07-20;2012;34;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-01-12;"ADMISSIBLE";2012-02-24;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
8757946;2013-06-14;2013;29;"N";1;"0100372027";"Enercon GmbH";"";"";"";"";"";"DE";2013-06-12;"";9999-12-31;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
8757946;2013-06-21;0;0;"Y";1;"0100372027";"Enercon GmbH";"";"";"";"";"";"DE";2013-06-12;"ADMISSIBLE";2013-06-17;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
8757946;2013-06-21;0;0;"Y";2;"0101386988";"ThyssenKrupp AG";"";"";"";"";"";"DE";2013-06-12;"ADMISSIBLE";2013-06-17;"Lorenz, Bernd Ingo Thaddeus, et al";"";"";"";"";"";"DE"
8757946;2013-06-21;2013;30;"N";1;"0100372027";"Enercon GmbH";"";"";"";"";"";"DE";2013-06-12;"ADMISSIBLE";2013-06-17;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
8757946;2013-06-21;2013;30;"N";2;"0101386988";"ThyssenKrupp AG";"";"";"";"";"";"DE";2013-06-12;"ADMISSIBLE";2013-06-17;"Lorenz, Bernd Ingo Thaddeus, et al";"";"";"";"";"";"DE"
8758252;2011-10-07;2011;45;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2011-09-28;"ADMISSIBLE";2011-10-06;"Zimmermann & Partner";"";"";"";"";"";"DE"
8758252;2017-09-22;2017;43;"Y";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2011-09-28;"WITHDRAWN";2011-10-06;"Zimmermann & Partner Patentanwälte mbB";"";"";"";"";"";"DE"
8765196;2015-06-05;2015;28;"N";1;"0101039319";"Milliken & Company";"";"";"";"";"";"US";2015-05-27;"";9999-12-31;"Hoffmann Eitle, et al";"";"";"";"";"";"DE"
8765196;2015-06-05;2015;28;"N";2;"0101528137";"LM WP Patent Holding A/S LM Wind Power A/S";"";"";"";"";"";"DE";2015-05-27;"";9999-12-31;"Kitchen, Steven Richard";"";"";"";"";"";"DK"
8765196;2015-06-19;0;0;"Y";1;"0101039319";"Milliken & Company";"";"";"";"";"";"US";2015-05-27;"";9999-12-31;"Hoffmann Eitle, et al";"";"";"";"";"";"DE"
8765196;2015-06-19;0;0;"Y";2;"0101528137";"LM WP Patent Holding A/S LM Wind Power A/S";"";"";"";"";"";"DE";2015-05-27;"";9999-12-31;"Kitchen, Steven Richard";"";"";"";"";"";"DK"
8784434;2011-12-09;2012;2;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2011-11-30;"ADMISSIBLE";2011-12-06;"Swabe, Benjamin";"";"";"";"";"";"DK"
8784434;2016-03-04;2016;14;"Y";1;"0101312410";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2011-11-30;"ADMISSIBLE";2011-12-06;"Vestas Patents Department";"";"";"";"";"";"DK"
8785306;2017-08-18;2017;38;"N";1;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2017-08-16;"";9999-12-31;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
8785306;2017-10-27;2017;48;"Y";1;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2017-08-16;"ADMISSIBLE";2017-08-22;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
8792833;2013-02-08;2013;11;"N";1;"0100706238";"Ziehl-Abegg AG";"";"";"";"";"";"DE";2013-02-04;"";9999-12-31;"Samson & Partner, et al";"";"";"";"";"";"DE"
8792833;2014-01-18;0;0;"Y";1;"0100706238";"Ziehl-Abegg AG";"";"";"";"";"";"DE";2013-02-04;"ADMISSIBLE";2013-02-12;"Samson & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
8801074;2012-03-23;0;0;"Y";1;"0100766788";"Aktiebolaget SKF";"";"";"";"";"";"SE";2012-03-19;"";9999-12-31;"Rehse, Helen";"";"";"";"";"";"SE"
8801074;2012-03-23;2012;17;"N";1;"0100766788";"Aktiebolaget SKF";"";"";"";"";"";"SE";2012-03-19;"";9999-12-31;"Szelagowski, Helen";"";"";"";"";"";"SE"
8802874;2013-02-22;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2013-02-18;"ADMISSIBLE";2013-02-21;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
8802874;2013-02-22;2013;13;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2013-02-18;"ADMISSIBLE";2013-02-21;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
8805381;2015-03-27;2015;18;"N";1;"0101129458";"SMA Solar Technology AG";"";"";"";"";"";"DE";2015-03-25;"";9999-12-31;"Löser, Ralf Ernst";"";"";"";"";"";"DE"
8805381;2016-10-07;2016;45;"Y";1;"0101129458";"SMA Solar Technology AG";"";"";"";"";"";"DE";2015-03-25;"ADMISSIBLE";2015-03-30;"Kleine, Hubertus";"";"";"";"";"";"DE"
8837721;2012-05-25;2012;26;"N";1;"0100766788";"Aktiebolaget SKF";"";"";"";"";"";"SE";2012-05-23;"";9999-12-31;"Szelagowski, Helen";"";"";"";"";"";"SE"
8837721;2014-03-18;0;0;"Y";1;"0100766788";"Aktiebolaget SKF";"";"";"";"";"";"SE";2012-05-23;"ADMISSIBLE";2012-07-05;"Rehse, Helen";"";"";"";"";"";"SE"
8848052;2012-06-29;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-06-21;"ADMISSIBLE";2012-06-28;"Eisenführ Speiser";"";"";"";"";"";"DE"
8848052;2012-06-29;2012;31;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-06-21;"ADMISSIBLE";2012-06-28;"Eisenführ, Speiser & Partner";"";"";"";"";"";"DE"
8849166;2012-03-02;2012;14;"N";1;"0101299717";"Moog Unna GmbH";"";"";"";"";"";"DE";2012-02-27;"";9999-12-31;"Tönhardt, Marion";"";"";"";"";"";"DE"
8849166;2014-01-10;0;0;"Y";1;"0101299717";"Moog Unna GmbH";"";"";"";"";"";"DE";2012-02-27;"WITHDRAWN";2014-01-07;"Tönhardt, Marion";"";"";"";"";"";"DE"
8849166;2014-01-10;2014;7;"N";1;"0101299717";"Moog Unna GmbH";"";"";"";"";"";"DE";2012-02-27;"WITHDRAWN";2014-01-07;"Tönhardt, Marion";"";"";"";"";"";"DE"
8853575;2018-03-16;2018;16;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2018-03-14;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
8855563;2018-07-06;2018;32;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2018-06-27;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
8865302;2018-07-13;2018;33;"Y";1;"0101753619";"Siemens Gamesa Renewable Energy GmbH & Co. KG";"";"";"";"";"";"DE";2018-07-10;"";9999-12-31;"Aspacher, Karl-Georg";"";"";"";"";"";"DE"
8865869;2012-03-02;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-03-01;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
8865869;2012-03-02;2012;14;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2012-03-01;"";9999-12-31;"Eisenführ, Speiser & Partner";"";"";"";"";"";"DE"
8865971;2013-01-11;2013;7;"N";1;"0101332764";"Siemens AG";"";"";"";"";"";"DE";2013-01-08;"";9999-12-31;"";"";"";"";"";"";""
8865971;2013-02-08;0;0;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-01-08;"ADMISSIBLE";2013-01-31;"";"";"";"";"";"";""
8865988;2012-12-21;2013;4;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2012-12-12;"";9999-12-31;"Samson & Partner";"";"";"";"";"";"DE"
8865988;2012-12-21;2013;4;"N";2;"0101353323";"AREVA WING GmbH";"";"";"";"";"";"DE";2012-12-14;"";9999-12-31;"Prinz & Partner";"";"";"";"";"";"DE"
8865988;2015-07-17;2015;34;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2012-12-12;"WITHDRAWN";2015-07-14;"Samson & Partner Patentanwälte mbB";"";"";"";"";"";"DE"
8865988;2015-07-17;2015;34;"N";2;"0101353323";"AREVA WING GmbH";"";"";"";"";"";"DE";2012-12-14;"ADMISSIBLE";2013-01-03;"Prinz & Partner mbB";"";"";"";"";"";"DE"
8865988;2015-11-20;2015;52;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2012-12-12;"WITHDRAWN";2015-07-14;"Samson & Partner Patentanwälte mbB";"";"";"";"";"";"DE"
8865988;2015-11-20;2015;52;"Y";2;"0101560323";"Adwen GmbH";"";"";"";"";"";"DE";2012-12-14;"ADMISSIBLE";2013-01-03;"Prinz & Partner mbB";"";"";"";"";"";"DE"
9001016;2016-03-04;2016;14;"N";1;"0101312410";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2016-03-02;"";9999-12-31;"Fountain, Sullivan";"";"";"";"";"";"GB"
9001016;2016-08-26;2016;39;"Y";1;"0101312410";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2016-03-02;"WITHDRAWN";2016-08-19;"Fountain, Sullivan";"";"";"";"";"";"GB"
9001357;2014-07-25;2014;35;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2014-07-23;"";9999-12-31;"Inspicos A/S";"";"";"";"";"";"DK"
9001357;2016-12-02;2017;1;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2014-07-23;"WITHDRAWN";2016-11-29;"Inspicos P/S";"";"";"";"";"";"DK"
9003468;2014-09-26;2014;44;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2014-09-17;"";9999-12-31;"Fritsch, Stephan";"";"";"";"";"";"DE"
9003468;2014-10-03;2014;45;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2014-09-17;"";9999-12-31;"Fritsch, Stephan";"";"";"";"";"";"DE"
9003468;2014-10-03;2014;45;"N";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-09-25;"";9999-12-31;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9003468;2015-02-06;2015;11;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2014-09-17;"ADMISSIBLE";2014-10-28;"";"";"";"";"";"";""
9003468;2015-02-06;2015;11;"N";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-09-25;"ADMISSIBLE";2014-10-28;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9003468;2017-10-27;2017;48;"Y";1;"0101676603";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2014-09-17;"ADMISSIBLE";2014-10-28;"";"";"";"";"";"";""
9003468;2017-10-27;2017;48;"Y";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-09-25;"ADMISSIBLE";2014-10-28;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9005872;2014-01-10;2014;7;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-12-20;"";9999-12-31;"Hummel, Hermann";"";"";"";"";"";"DE"
9005872;2015-02-13;2015;12;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-12-20;"ADMISSIBLE";2014-01-29;"";"";"";"";"";"";""
9005872;2015-11-27;2016;1;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-12-20;"ADMISSIBLE";2014-01-29;"Schmid-Dreyer, Michael";"";"";"";"";"";"DE"
9005872;2015-12-18;2016;3;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2013-12-20;"ADMISSIBLE";2014-01-29;"";"";"";"";"";"";""
9007124;2014-06-20;2014;30;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-06-18;"";9999-12-31;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9007124;2017-02-03;2017;10;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-06-18;"WITHDRAWN";2017-01-26;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9007483;2016-12-23;2017;4;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2016-12-21;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
9007645;2013-10-25;2013;48;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2013-10-23;"";9999-12-31;"Pfau, Anton Konrad";"";"";"";"";"";"DE"
9007645;2015-02-27;0;0;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2013-10-23;"ADMISSIBLE";2013-11-20;"Grünecker Patent- und Rechtsanwälte PartG mbB";"";"";"";"";"";"DE"
9007645;2015-02-27;2015;14;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2013-10-23;"ADMISSIBLE";2013-11-20;"Grünecker, Kinkeldey, Stockmair & Schwanhäusser";"";"";"";"";"";"DE"
9008904;2014-01-24;0;0;"Y";1;"0101432803";"Aktiebolaget SKF AB";"";"";"";"";"";"SE";2014-01-17;"";9999-12-31;"Valea AB";"";"";"";"";"";"SE"
9008904;2014-01-24;2014;9;"N";1;"0101432803";"Aktiebolaget SKF AB";"";"";"";"";"";"SE";2014-01-17;"";9999-12-31;"Valea AB";"";"";"";"";"";"SE"
9009143;2011-11-18;2011;51;"N";1;"0101281059";"Goldhofer Aktiengesellschaft";"";"";"";"";"";"DE";2011-11-15;"";9999-12-31;"Lemke, Jörg-Michael";"";"";"";"";"";"DE"
9009143;2011-11-18;2011;51;"N";2;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2011-11-16;"";9999-12-31;"Hauck Patent- und Rechtsanwälte";"";"";"";"";"";"DE"
9009143;2015-01-20;0;0;"Y";1;"0101281059";"Goldhofer Aktiengesellschaft";"";"";"";"";"";"DE";2011-11-15;"ADMISSIBLE";2011-12-09;"Lemke, Jörg-Michael";"";"";"";"";"";"DE"
9009143;2015-01-20;0;0;"Y";2;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2011-11-16;"ADMISSIBLE";2011-12-08;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
9010467;2014-04-04;2014;19;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2014-04-02;"";9999-12-31;"Kent, Peter Joseph";"";"";"";"";"";"GB"
9010467;2014-04-11;0;0;"Y";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2014-04-02;"ADMISSIBLE";2014-04-07;"Kent, Peter Joseph";"";"";"";"";"";"GB"
9010467;2014-04-11;0;0;"Y";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-04-03;"ADMISSIBLE";2014-04-08;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9010467;2014-04-11;2014;20;"N";1;"0101284913";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2014-04-02;"ADMISSIBLE";2014-04-07;"Kent, Peter Joseph";"";"";"";"";"";"GB"
9010467;2014-04-11;2014;20;"N";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2014-04-03;"ADMISSIBLE";2014-04-08;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
9011978;2016-04-08;2016;19;"N";1;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2016-04-05;"";9999-12-31;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
9011978;2016-11-11;2016;50;"N";1;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2016-04-05;"WITHDRAWN";2016-11-08;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
9011978;2017-11-06;0;0;"Y";1;"0101281561";"Nordex Energy GmbH";"";"";"";"";"";"DE";2016-04-05;"WITHDRAWN";2016-11-08;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
9012075;2016-10-21;2016;47;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-10-20;"";9999-12-31;"";"";"";"";"";"";""
9012075;2016-10-28;2016;48;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-10-20;"ADMISSIBLE";2016-10-25;"";"";"";"";"";"";""
9012075;2016-10-28;2016;48;"N";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2016-10-27;"";9999-12-31;"Eisenführ Speiser";"";"";"";"";"";"DE"
9012075;2016-12-16;2017;3;"N";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-10-20;"ADMISSIBLE";2016-10-25;"";"";"";"";"";"";""
9012075;2016-12-16;2017;3;"N";2;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2016-10-27;"WITHDRAWN";2016-12-08;"Eisenführ Speiser";"";"";"";"";"";"DE"
9012075;2017-02-10;2017;11;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";2016-10-20;"WITHDRAWN";2016-12-15;"";"";"";"";"";"";""
